,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
101,0.3148038092,50481.4835276417,55614625.938825965,21.38,1
102,0.602615057,96789.9761910367,21833515.750117145,19.97,0
103,0.2041925905,25026.3494146218,55416465.20435232,22.32,0
104,0.2844722965,59454.9149473231,57559689.111964606,21.6,0
105,0.7482383761,82722.6191509304,44181157.566819616,19.5,1
106,0.0297879063,47824.6138637976,54068936.68941325,26.5,0
107,0.130028927,42486.4443653906,60865354.45709736,23.3,0
108,0.4305662442,45851.837052627,34060548.52305814,20.7,0
109,0.3162568776,53188.8859866182,32438340.71112977,21.37,1
110,3.1480380919,20431.9006108626,40374852.1038863,16.38,0
111,0.69189466,35424.5949860877,36054346.493502416,19.67,0
112,0.0375007522,18373.8871501844,306175.961654413,26.0,0
113,0.0594346868,31621.788747005,3485924.166256893,25.0,0
114,0.7482383761,46693.004052838,34353002.246092126,19.5,0
115,0.016369672,27295.2306281084,72413359.56599009,27.8,0
116,0.3162568776,30806.149055815,71898983.56624335,21.37,1
117,0.1636967205,60614.6323790182,51096758.64107146,22.8,0
118,0.0941976306,71055.4781243113,73292925.5384197,24.0,0
119,3.4676877062,44991.4524371593,74705495.73656417,16.17,0
120,0.2477650126,88216.3761291569,34552177.43364181,21.9,0
121,3.4043952726,44991.3477629016,74705467.29800908,16.21,0
122,0.5176544822,49211.3599431631,29876833.170471225,20.3,0
123,0.0714562102,51531.0295927896,39698280.22351218,24.6,0
124,0.6824015094,64788.305834547,64251607.6063272,19.7,0
125,0.130028927,42545.6418800761,53414529.8428096,23.3,0
126,0.2004656557,63776.3904782532,53582579.42825093,22.36,0
127,0.0223892723,49256.00824181,36310465.94570995,27.12,0
128,0.1132504611,43948.7237532503,46738983.33933981,23.6,0
129,0.7145621017,76744.7714542748,53147174.81265614,19.6,0
130,0.1175005715,54406.2431049127,28247131.118607126,23.52,0
131,0.0622357573,20944.8035940873,58831504.66387776,24.9,0
132,0.6824015094,95061.6636303395,61738863.87000128,19.7,0
133,0.6607542706,48952.7610389629,62510142.69120181,19.77,0
134,0.0986370281,57716.2171807441,39945539.143477485,23.9,0
135,0.3750075218,55369.9434596245,16915016.35071087,21.0,0
136,0.8395372662,91343.4208554485,35988937.427847855,19.25,0
137,0.0820427065,100967.3726233367,68100526.3815649,24.3,0
138,0.4305662442,107904.8997589694,55511441.82525898,20.7,0
139,0.1714115092,34791.0195131565,32827617.75101685,22.7,0
140,0.0274182656,42854.8683231911,68709944.12217113,26.68,0
141,0.0219806221,96128.4706760272,58250484.59326067,27.16,0
142,1.4257388333,88276.6642395618,54340555.72261512,18.1,0
143,0.7482383761,50526.5505373339,44291839.49571143,19.5,0
144,0.0714562102,38796.4598154052,5427640.685445764,24.6,0
145,0.8204270649,64966.8062796185,67509531.08009684,19.3,0
146,0.2978790628,53881.4644721636,43969583.782603264,21.5,0
147,0.1888165155,46763.7882416147,28137757.79708314,22.49,0
148,0.8995803882,95019.5065775062,31087922.33933698,19.1,0
149,0.0219806221,35067.5800807006,23461016.035490368,27.16,0
150,0.0271668934,46519.5368844605,35933976.441991754,26.7,0
151,0.0783501764,74970.0833469343,69789155.4981754,24.4,0
152,0.2157943048,68192.2095610093,50062346.66600568,22.2,0
153,0.0679266159,18532.7034633018,34395244.95959316,24.71,0
154,0.5675968529,82669.7341981465,69143457.31205636,20.1,1
155,0.1959025002,45297.5335956011,20956435.03214207,22.41,0
156,0.4943561926,76550.4236413868,56395594.842377454,20.4,0
157,0.1452245297,51937.7834260764,43375545.22662559,23.06,0
158,0.8954471917,119266.8350688706,45316749.2683912,19.11,0
159,1.2417666126,105445.8045904212,74299479.12885793,18.4,0
160,1.7459828712,45243.8608660916,38587952.89446216,17.66,1
161,0.3756989478,46886.7300513581,26628341.33377231,20.996,0
162,0.5781492662,111633.2619003137,71132506.07372068,20.06,0
163,0.0206081961,43245.8643307216,18755654.70538789,27.3,0
164,1.1858779086,80306.328648478,65309250.36534912,18.5,0
165,0.0651688382,51543.0180985097,61255376.68885426,24.8,0
166,0.0297879063,68755.5027538085,59208659.54900215,26.5,0
167,0.0494356193,37160.4966602944,4393003.221510523,25.4,0
168,0.0594346868,25958.4232315643,53862011.62908757,25.0,0
169,0.02884297,72458.0660864826,69690496.5107389,26.57,0
170,1.0815335068,75735.3487638467,73540603.1080242,18.7,0
171,1.8708543531,48594.9019041619,36842649.896384045,17.51,1
172,1.4191881584,99305.7966367884,58486224.20795981,18.11,0
173,0.5346135707,26416.3852941287,2776683.67150408,20.23,1
174,0.1492931834,19290.8910480371,21375397.8694377,23.0,0
175,0.0187948982,23935.8910495148,58861217.40386269,27.5,0
176,0.1563291544,30255.5399777553,24703696.773909967,22.9,0
177,0.1361570015,30603.9076591847,53179586.43285396,23.2,0
178,0.0472106499,76615.366009761,17230288.536051698,25.5,0
179,0.8166575449,51150.7621830215,52304247.22856292,19.31,0
180,0.0297879063,60691.7244358559,42999675.97063619,26.5,0
181,0.023661375,26345.6001071035,6619106.967065538,27.0,0
182,0.2910985075,83711.7274091803,27582653.85202784,21.55,1
183,0.5623930936,83795.7449714065,57680593.10819288,20.12,0
184,0.6824015094,96423.869007796,59939512.732269816,19.7,0
185,0.1879489824,49422.4311377905,56444691.09805659,22.5,0
186,0.2844722965,79895.5644095813,30548019.662163425,21.6,0
187,0.0411187571,96103.0421048596,70241996.4336689,25.8,0
188,0.0651688382,49288.6581013289,72665057.9673053,24.8,0
189,0.0472106499,34188.8072693499,9490144.827618577,25.5,0
190,0.0567596853,39791.8679123304,53407533.569303736,25.1,0
191,6.3392806452,101894.6304409878,66215882.856001005,14.86,0
192,0.5272783976,39251.0578707443,25632968.04486704,20.26,0
193,0.9639177525,85158.1295152668,42775215.67630016,18.95,0
194,0.1636967205,23238.1147933969,33730048.351655975,22.8,0
195,0.6252302454,74772.1262570936,33811933.483441494,19.89,0
196,0.1794898848,22778.8986097376,10099545.289670808,22.6,0
197,0.2978790628,34803.0199650572,32204224.89155076,21.5,0
198,0.2259643771,62495.5379562936,74622338.87328577,22.1,0
199,0.7482383761,81401.7407267596,51417974.5741842,19.5,1
200,0.7142331095,81409.2711338347,51356062.56817791,19.601,1
201,0.0224926165,9941.5976121181,9335863.990775457,27.11,0
202,0.1794898848,32253.322341802,3965265.197557496,22.6,0
203,0.5176544822,95334.1465860868,69271632.67731363,20.3,0
204,0.1361570015,36101.8117501142,54973498.94002157,23.2,0
205,0.039814382,66448.2450943242,32897123.67401966,25.87,0
206,1.599705282,76004.5561903523,26620233.847288083,17.85,0
207,0.4405954204,81739.7792256906,65369478.7221275,20.65,0
208,0.2844722965,56298.8716919215,12231611.006315326,21.6,0
209,0.0986370281,36795.4686045688,6103587.052246052,23.9,0
210,0.1879489824,17755.1579905041,3287106.098742464,22.5,0
211,0.0567596853,51686.5768296307,62284570.465817645,25.1,0
212,0.1241766613,29010.8984449413,56207197.65776872,23.4,0
213,0.2477650126,72215.1336933572,66325037.48039885,21.9,1
214,0.0136157002,56007.882349821,40322176.03101721,28.2,0
215,0.0594346868,44589.5208517212,43474532.38690952,25.0,0
216,0.0651688382,13504.6830859974,38406629.65457337,24.8,0
217,1.7702719124,118940.5412884019,57523444.28570464,17.63,0
218,0.4305662442,64022.1885437951,56503227.29348825,20.7,1
219,0.0247765013,50175.2093220457,24268700.4258622,26.9,0
220,0.0986370281,33080.6453822298,15642716.116658704,23.9,0
221,0.0450858206,19536.4499614473,27631391.16257769,25.6,0
222,0.0196806745,39828.254041129,31469185.66068476,27.4,0
223,0.0831840342,55889.8824468787,23038052.60707584,24.27,0
224,0.0356483948,55101.5946909011,29802961.71234565,26.11,0
225,0.5675968529,17896.0597075417,65794186.790821545,20.1,0
226,0.2410127282,80962.5535662751,74352320.53729294,21.96,0
227,0.0594346868,86729.7074654426,63780124.74170068,25.0,0
228,0.4305662442,83629.2220181284,54742517.36037672,20.7,0
229,0.3266178974,49766.1146755466,14507713.65117748,21.3,0
230,0.2157943048,85709.7587466673,72869350.64367133,22.2,0
231,0.0567596853,18999.3932963717,47869022.02781614,25.1,0
232,0.411187571,121247.4981567218,33073294.763265632,20.8,0
233,0.0130028927,54355.2945560186,55502078.67409313,28.3,0
234,0.2167903661,66869.0233177882,34898057.31326507,22.19,0
235,0.9594889528,107854.1590787536,48575907.25370367,18.96,1
236,0.2157943048,66869.0234320075,34898057.26838571,22.2,0
237,0.0405545866,29161.6080611796,69299379.88080421,25.83,0
238,0.5943468684,96280.1783862599,64462290.78954408,20.0,1
239,0.0622357573,100535.1041178475,61498133.50580128,24.9,0
240,0.0748238376,58976.551601527,33995099.813968025,24.5,0
241,0.0783501764,116288.9995483332,54713963.61492983,24.4,0
242,0.0149293183,81281.7352838531,74233380.70125861,28.0,0
243,0.2060819612,31955.8102235126,5953324.683467299,22.3,0
244,0.130028927,51927.2722942715,37815573.63132989,23.3,0
245,0.2716689341,28651.9083234466,53424665.77169252,21.7,0
246,0.0326617897,7780.3401132176,16013249.111906692,26.3,0
247,0.0567596853,14765.5285175084,9783698.633549394,25.1,0
248,0.3119176705,63761.517761598,62794609.23435864,21.4,0
249,0.5675968529,89482.6647265259,65598076.5793922,20.1,0
250,0.0986370281,69419.9772854503,52663195.96314959,23.9,0
251,0.0259441818,85338.9500829325,53777267.5024889,26.8,0
252,0.0748238376,43227.9621147172,24120846.46311215,24.5,0
253,0.2679414966,86220.6111455594,42853865.73918714,21.73,0
254,0.8995803882,60690.3409045271,65415008.13075201,19.1,0
255,0.0304817558,24061.4750870466,1300324.791993728,26.45,0
256,0.2477650126,44375.2879855061,21847965.76741533,21.9,1
257,0.3119176705,96984.7116703045,40941473.199998446,21.4,1
258,0.4305662442,96631.4400883477,58639083.89495751,20.7,0
259,0.0196806745,57190.5982132657,64304612.3157971,27.4,0
260,0.0284472297,37369.9033937996,33326755.038534984,26.6,0
261,0.6310154296,49291.8634694311,68444256.47995712,19.87,0
262,3.1771665298,77783.5776843382,52656769.55280991,16.36,0
263,0.7482383761,94426.2546985804,41157906.19230857,19.5,0
264,0.2157943048,51667.9054171664,62305914.49151777,22.2,0
265,0.3266178974,125015.7533881835,33625039.48815009,21.3,1
266,0.0941976306,76563.7725754678,60577045.5973681,24.0,0
267,0.0225964377,40253.639584194,55623843.81550027,27.1,0
268,1.7459828712,74519.1785834089,61015276.65527952,17.66,0
269,0.2594418179,32506.2812552735,39512935.82279737,21.8,0
270,0.0358129403,29295.6641487588,27486373.6203222,26.1,0
271,0.648694146,69297.7653395215,4831948.444693535,19.81,1
272,0.0392681082,50914.9032831965,51103953.26639317,25.9,0
273,0.1794898848,43724.1932061577,48899876.745050766,22.6,0
274,0.1032856481,33692.5327417513,20693411.86263084,23.8,0
275,0.1794898848,50622.1562616955,40293317.09095573,22.6,0
276,0.4721064988,45380.5317836248,63351591.51530988,20.5,1
277,0.130028927,72558.4941657065,69595525.99342532,23.3,0
278,0.0380224396,26567.7739384566,23618698.787736434,25.97,0
279,1.5067457626,35339.1231777818,62801106.643847406,17.98,0
280,2.0419259045,132185.0032723958,68330084.8965116,17.32,0
281,1.1325046106,19324.2600891716,42337251.59074754,18.6,0
282,0.5346135707,57366.660911314,71912989.4573851,20.23,0
283,0.2477650126,59817.494937433,51568316.67862766,21.9,0
284,0.0358129403,37680.7883286035,25114895.706149403,26.1,0
285,0.4246586539,133216.4743165159,55023720.8747931,20.73,1
286,0.7145621017,41773.6565673923,37777376.612705566,19.6,0
287,0.0089958039,18568.5867397932,8495296.716995731,29.1,0
288,0.1081533507,29709.8638254442,66103763.69549275,23.7,0
289,0.6824015094,58332.3023229772,62543868.947561614,19.7,1
290,0.0977327184,66213.0718315924,67011831.08403432,23.92,0
291,0.2978790628,40798.486989049,42236866.199011885,21.5,0
292,0.5370812349,56442.6445392371,15888175.47896642,20.22,1
293,0.0714562102,81452.0919120289,65463164.20869756,24.6,0
294,0.1636967205,38021.6913401671,31950299.785779744,22.8,0
295,0.2366137501,26540.6823694503,70089489.97716184,22.0,0
296,0.7145621017,130955.1606471186,68973434.30631292,19.6,0
297,0.1032856481,88374.7302987463,28471926.302734938,23.8,0
298,0.1563291544,43878.009317611,64134916.27115834,22.9,0
299,0.4467247133,54603.315818149,56318576.72769452,20.62,0
300,0.1492931834,39821.5683103561,14641471.739666993,23.0,0
301,0.3963145151,36181.3788486234,42673374.32329473,20.88,0
302,0.0899580388,27923.2073125302,35069588.460015334,24.1,0
303,0.0225964377,21768.9496669228,41591556.48864165,27.1,0
304,0.0714562102,87242.8962131496,67243537.10632443,24.6,0
305,0.2489086439,94792.2835529369,74375444.22413392,21.89,1
306,0.0284472297,20739.1230655936,19943422.37414915,26.6,0
307,0.4721064988,39833.7390100552,63974690.34016248,20.5,0
308,1.3428885744,91677.0321008546,51694017.59039664,18.23,0
309,0.1081533507,8687.9811778274,18734577.69692593,23.7,0
310,0.3515928047,59355.2850035886,38389021.267204605,21.14,0
311,0.1968067451,59979.9217823096,24036099.613832247,22.4,0
312,0.3090579921,73799.6080924231,62342903.07350803,21.42,0
313,0.1968067451,87923.0311364156,60830112.1460034,22.4,0
314,0.0567596853,107115.5007008399,63301020.94270232,25.1,0
315,0.0411187571,32223.5071933954,52283988.72988688,25.8,0
316,1.0448163949,112633.4933789436,25707918.77682573,18.775,1
317,0.130028927,55594.6227259574,68930157.07866149,23.3,0
318,0.1132504611,50085.0300876008,48038054.57598188,23.6,0
319,0.1879489824,42253.9287470878,32907428.244581427,22.5,0
320,0.0472106499,85669.202796876,49355290.105677634,25.5,0
321,0.2844722965,69684.6126440574,57970788.711218365,21.6,0
322,0.1096579137,62786.8959148501,35937430.16313708,23.67,0
323,0.0704757942,87448.5071713044,59131560.80106728,24.63,0
324,0.1399716167,54304.6381757528,54969448.21865644,23.14,0
325,0.3750075218,92652.8366220516,73573136.21665224,21.0,0
326,0.0124176661,14882.7113882951,19412090.92189703,28.4,0
327,0.1492931834,27678.8134989376,55577353.76415355,23.0,0
328,0.2157943048,53940.3813282056,22205435.26330365,22.2,0
329,0.2280551997,49475.9234901096,52457731.18747212,22.08,0
330,0.358129403,85055.1859342253,51298816.23550096,21.1,0
331,0.2060819612,42192.0883715598,49714095.82470058,22.3,0
332,2.6426520142,29134.6103060234,21794141.15689932,16.76,0
333,1.644523102,19608.7846354889,45975704.02488094,17.79,0
334,0.411187571,35998.1888492834,65201715.541808285,20.8,0
335,1.4257388333,112359.5715294274,63354427.80116636,18.1,0
336,0.411187571,17082.5001334524,19277643.695859578,20.8,0
337,0.1306291133,71503.9349405274,66281420.0821508,23.29,0
338,0.1132504611,54118.8588476297,54316646.57215767,23.6,0
339,0.0567596853,22280.9497773955,20754004.86421734,25.1,0
340,0.0335768522,41796.4843677161,26408373.792587694,26.24,0
341,0.3266178974,61595.9689505789,63085739.53983567,21.3,0
342,0.8995803882,73215.5004724637,49651627.8830898,19.1,0
343,0.7482383761,54337.5974732965,49162141.07936642,19.5,1
344,0.4656289548,33386.8626083672,24815446.801674005,20.53,0
345,0.0284472297,62687.9763786359,53660753.72503195,26.6,0
346,0.0311917671,27171.5770710958,52119368.64569573,26.4,0
347,0.2844722965,30347.9381572078,26023187.162380666,21.6,1
348,0.6516883822,41768.0558893624,54164528.84571581,19.8,0
349,0.8204270649,88452.330981264,38116246.41093956,19.3,0
350,0.0225964377,29141.7886711929,36960493.64378467,27.1,0
351,0.154184238,49100.5231598606,32006784.71017776,22.93,0
352,0.4656289548,33386.8626999972,24815446.81663379,20.53,0
353,0.1968067451,78370.1587631077,39745528.7360598,22.4,0
354,0.157050737,41875.4374911594,17613976.19560133,22.89,0
355,0.303417048,18311.5882332275,72007137.06673536,21.46,0
356,0.016369672,19652.6189946863,41589612.16512527,27.8,0
357,1.0666943108,85517.637791715,47400196.69455123,18.73,0
358,0.0941976306,25203.6745757273,16923384.601242293,24.0,0
359,0.0517654482,52684.4481918829,59344524.03534041,25.3,0
360,0.1492931834,62373.8665241503,73800156.01086566,23.0,0
361,0.1879489824,48733.6624507285,54193511.17410048,22.5,0
362,0.1191351672,39395.8722662431,61047720.02014535,23.49,0
363,0.1563291544,46748.1255698524,50838763.94964391,22.9,0
364,0.8204270649,42755.547468609,44701068.49327914,19.3,0
365,0.0342010925,27975.9068431216,31267424.883389127,26.2,0
366,0.7145621017,76492.1520205448,50414651.77414543,19.6,0
367,0.3631114793,39299.689291,74025826.46221128,21.07,1
368,0.1425738833,45915.5820535391,28436387.87761709,23.1,0
369,0.3119176705,74406.2546399684,68472797.43478613,21.4,1
370,0.1714115092,55895.1597781927,39747486.0446713,22.7,0
371,0.0196806745,57514.4288905216,69708274.48225312,27.4,0
372,0.1032856481,62049.6035788082,62844379.93707488,23.8,0
373,1.0233871954,24679.965520133,47746723.27080671,18.82,0
374,0.0517654482,16259.0303200979,21260432.84880928,25.3,0
375,0.0682401509,67086.7043438484,65352711.22438599,24.7,0
376,0.8954471917,70633.6615363428,64565052.73792193,19.11,0
377,0.1636967205,31498.117566524,24711548.777151804,22.8,0
378,0.0769201245,58991.3492880092,66254706.70466043,24.44,0
379,0.0154184238,34560.0714801552,25530353.68974774,27.93,0
380,0.1185877909,26896.2235401472,1740260.233397844,23.5,0
381,0.8954471917,70633.6600669459,64565052.782801285,19.11,0
382,0.0517654482,42101.4205175713,891530.540796032,25.3,0
383,0.0820427065,63366.1697405376,69970618.05856049,24.3,0
384,0.0748238376,57369.7654754688,65449032.20655141,24.5,0
385,1.0520587161,60334.833029346,47747483.48230269,18.76,1
386,1.4860724357,76061.3671759025,73303267.95724258,18.01,0
387,2.0608196123,95444.1462080891,46797992.72779407,17.3,0
388,1.1118340719,9582.6695716707,68433153.44572401,18.64,0
389,0.2594418179,83508.5670170854,39780434.93065944,21.8,1
390,0.0682401509,34073.4102106668,28087070.268860817,24.7,0
391,0.0505871228,84108.5652587818,74098265.92464586,25.35,0
392,5.0820622309,30748.3116196996,58505275.48174452,15.34,1
393,1.1696070537,70082.757061938,41270602.112444825,18.53,1
394,0.0358129403,41118.5423860506,52388010.516726926,26.1,0
395,0.0411187571,12163.2517136039,19767689.890898235,25.8,0
396,0.0297879063,89113.6794177443,42259669.46217513,26.5,0
397,0.0859092601,70947.0380547896,56657833.25138224,24.2,0
398,0.0070475794,57859.004178373,30261768.790412184,29.63,0
399,0.0501233372,81821.8295357008,68817846.26832196,25.37,0
400,0.1714115092,17802.4332520053,36747321.64568395,22.7,0
401,0.4721064988,74368.3444538864,37912069.58316407,20.5,0
402,0.5082062231,91297.3714144103,18489212.371839304,20.34,1
403,0.2477650126,54625.7975509174,57306016.96123198,21.9,0
404,0.0594346868,60581.8104589699,57463463.13940642,25.0,0
405,0.2366137501,182007.9842706731,66799926.224771865,22.0,0
406,2.2700738128,42909.7474039054,69545452.36998212,17.09,0
407,0.8710437698,25831.0813248167,15623543.504041636,19.17,0
408,0.1081533507,32095.6261830329,1864556.974679632,23.7,0
409,0.0622357573,30736.3431643093,28237098.68153068,24.9,0
410,0.0196806745,74014.6223872105,62485391.94800712,27.4,0
411,0.0714562102,79016.6740620301,41137288.41938794,24.6,0
412,0.0430566244,21505.5876805559,46901944.757147335,25.7,0
413,0.0248908644,56284.4014121506,39036059.83527906,26.89,0
414,0.1076564312,61967.7982529089,33266877.57852048,23.71,0
415,0.3926810818,70210.1150723963,50646061.27849743,20.9,0
416,0.0494356193,38539.1226721352,46540241.01322696,25.4,0
417,0.0196806745,85694.2576388312,54204684.66893036,27.4,0
418,0.0062235757,20936.456685502,18539614.21300929,29.9,0
419,0.0225964377,66076.5069357995,60745659.00222168,27.1,0
420,0.0187948982,69843.4975269785,16894083.943550058,27.5,0
421,0.0721173863,38381.6446305235,33782830.324857235,24.58,0
422,1.2590413069,49788.5563969218,54110757.162926205,18.37,1
423,0.4508582062,24279.7505438157,25832146.239333924,20.6,0
424,0.2060819612,107968.7958419693,73578361.98440686,22.3,0
425,0.0859092601,50974.9356080646,50389882.151699536,24.2,0
426,0.3420109247,6364.2867625907,39207250.19808147,21.2,0
427,0.0259441818,84388.587545637,62190351.36364531,26.8,0
428,0.0342010925,9768.0578590741,16259805.624992983,26.2,0
429,0.2421251924,69630.3054098982,29463136.73171171,21.95,0
430,4.0368255207,127074.1313123845,38520640.315590136,15.84,0
431,0.6223575734,94844.3169359131,74463127.7095215,19.9,0
432,0.0714562102,29475.7967983752,12346582.713968534,24.6,0
433,0.0714562102,55978.326578457,11546992.19667476,24.6,0
434,0.358129403,129960.8927510987,72869460.26899046,21.1,0
435,0.0215794305,67747.7742187349,71917524.66641201,27.2,0
436,0.0259441818,28531.3218307677,34655746.956201285,26.8,0
437,0.0510551996,44824.6516640256,16061594.236680556,25.33,0
438,0.7482383761,68773.7866369028,36224088.18045132,19.5,1
439,0.0625230245,81981.7988738515,44531563.57487909,24.89,0
440,3.7328451875,109096.7165675449,9122396.641599998,16.01,1
441,0.5675968529,89332.1904249932,51320331.55076223,20.1,0
442,0.1185877909,34159.7143404133,39183197.76278415,23.5,0
443,0.1714115092,52954.186946215,11259486.617668252,22.7,0
444,0.0567596853,54016.4454968167,37352724.92744872,25.1,0
445,0.4721064988,65041.4904213928,74774041.64515582,20.5,0
446,0.1563291544,67285.5668933969,70885484.84981102,22.9,0
447,0.0225964377,33658.7213065677,31109095.000677016,27.1,0
448,0.2312277636,51556.2064529544,26184795.25801702,22.05,0
449,0.2259643771,51556.2065242978,26184795.19817787,22.1,0
450,1.4929318344,46439.0043580796,27161542.804278787,18.0,0
451,2.0798881414,53035.5104602157,7789954.772654692,17.28,1
452,0.5521282628,62284.4063363812,28529648.92511039,20.16,1
453,0.5754929116,35536.2658414016,70673046.88357903,20.07,0
454,0.6982966825,118512.0393122833,38847918.79214335,19.65,0
455,0.0059434687,11782.5930572463,25213394.878181383,30.0,0
456,0.6824015094,63875.1490435066,70579816.42885016,19.7,1
457,0.5176544822,72997.918303131,51325348.37517183,20.3,0
458,0.0411187571,30339.6163785229,32264510.33487633,25.8,0
459,0.0215794305,71861.25565301,73263932.87282221,27.2,0
460,0.0426618789,14353.5620332703,39309441.08651016,25.72,0
461,0.1137732014,98278.3123941114,37340854.97973506,23.59,0
462,2.2389272325,73247.2581149255,28387829.201883808,17.12,1
463,0.411187571,65650.4217656626,48674882.58079608,20.8,1
464,0.7835017643,89979.0242232517,15900605.3565477,19.4,1
465,1.1067256584,80976.4231441342,1471204.036105892,18.65,1
466,0.5675968529,34747.4926371919,56039810.38697724,20.1,0
467,0.580817882,72420.0228819968,71599087.91764876,20.05,0
468,0.0450858206,17710.0735320262,25430406.170977566,25.6,0
469,0.0594346868,57765.3707870071,30008862.50597501,25.0,0
470,0.0297879063,84795.86648034,63755681.49692777,26.5,0
471,0.4508582062,66737.0725431336,22169111.613925967,20.6,0
472,0.5370812349,69780.0641989615,58701001.94471775,20.22,1
473,0.310484539,30359.607480415,71954619.76208569,21.41,0
474,0.2594418179,31635.8776035862,71990197.1275291,21.8,0
475,0.5297122041,34747.4919776055,56039810.37201746,20.25,0
476,0.5572370428,100502.0149493185,73486595.79362956,20.14,1
477,0.4943561926,51352.9685192372,49024299.40285974,20.4,0
478,0.0392681082,60184.0213678253,66369050.56501304,25.9,0
479,0.0113250461,98368.8119186335,60459494.28388376,28.6,0
480,0.0542050786,16944.470134195,12057620.68001928,25.2,0
481,1.7220270881,81986.5301546686,21438822.48942713,17.69,1
482,1.0328564805,33940.2621870822,17231293.355024915,18.8,0
483,0.602615057,38071.8899424299,12548461.793259757,19.97,1
484,0.1425738833,78976.8613123963,70487708.54157797,23.1,0
485,1.0424133839,64555.7690091726,65279181.462755285,18.78,1
486,0.0494356193,25408.8986605134,37845193.6655148,25.4,0
487,0.1959025002,68444.684191103,71360221.63266769,22.41,0
488,0.1778443116,38205.8789449021,57291394.62214734,22.62,0
489,1.0424133839,54928.1006199187,44414245.88838833,18.78,0
490,0.0859092601,52157.7137207124,34814419.073960595,24.2,0
491,0.0225964377,61023.6749359742,56115433.51648222,27.1,0
492,0.023661375,26019.707853047,25090440.80770242,27.0,0
493,0.0517654482,60234.4401152188,44074988.30255572,25.3,0
494,1.607089186,66440.0871236282,41030375.44427312,17.84,0
495,1.0815335068,96235.5529922051,65921150.75740693,18.7,0
496,0.0622357573,22482.2235411053,68146564.10879189,24.9,0
497,0.1563291544,102151.160818538,32788500.5110148,22.9,0
498,0.3420109247,48845.2726820779,37964946.82028895,21.2,1
499,0.0271668934,23308.0155795393,32476796.504149627,26.7,0
500,0.0171411509,30883.1098507872,14273324.965083588,27.7,0
501,0.0196806745,27349.4008205585,43555540.81533768,27.4,0
502,0.7015198735,39861.4766731866,45554367.33866457,19.64,0
503,0.1052058716,42864.9239934601,11098670.642753543,23.76,0
504,1.3367185619,55538.0671935917,63381977.62522726,18.24,1
505,0.4943561926,66315.0370607352,31518677.55785068,20.4,0
506,0.1636967205,106480.8617429513,68759873.56318723,22.8,0
507,0.0326617897,17919.9726123428,40945553.287425466,26.3,0
508,0.0714562102,37708.2585436702,42321487.7151963,24.6,0
509,0.5176544822,66866.9529014104,68519524.61371659,20.3,0
510,0.0859092601,14953.7719602624,26733371.30553765,24.2,0
511,0.0594346868,18884.6265485329,22558390.94266046,25.0,0
512,0.0259441818,51790.9350041561,12239424.518025212,26.8,0
513,1.6750970692,33945.1407146664,22195549.506938737,17.75,0
514,0.6427468824,67939.3869204002,59526402.597482406,19.83,0
515,0.2157943048,11396.2211169821,67265457.99637106,22.2,0
516,0.3926810818,65340.6595584804,74042532.43034884,20.9,0
517,0.0472106499,39459.8329146648,52938745.62054654,25.5,0
518,0.0812905344,19451.0671287853,58162088.82753466,24.32,0
519,0.5521282628,75745.6060412873,19719145.12776685,20.16,0
520,0.0392681082,40883.7828438659,32013560.925216846,25.9,0
521,0.2594418179,59719.4524544249,35895760.76851303,21.8,1
522,0.0050587123,44523.7496223282,25303143.218089208,30.35,0
523,0.7482383761,56748.4351099528,48526881.50350066,19.5,0
524,0.0517654482,30310.6530188946,5009760.921769145,25.3,0
525,0.3664713084,66337.827404468,40417806.03558089,21.05,1
526,0.3119176705,59467.9474258132,51975443.91588058,21.4,0
527,0.0187948982,22890.7863199604,49669781.674373016,27.5,0
528,0.1794898848,39810.8056550753,48441885.34937041,22.6,0
529,0.358129403,72345.0225485927,29309213.61329533,21.1,0
530,0.0206081961,27359.5506143444,73234822.09970637,27.3,0
531,0.079806815,35417.9506051308,74325940.64337435,24.36,0
532,0.0714562102,84736.8408170426,73678799.18188491,24.6,0
533,0.8054525833,92711.4468259741,71701842.43101248,19.34,0
534,0.4487867009,37232.2113534904,65268765.995292485,20.61,0
535,0.2978790628,56852.0095435128,36130657.010260254,21.5,0
536,0.1714115092,23434.2127104206,31025395.486084983,22.7,0
537,0.1492931834,57996.9236676143,16302966.615099443,23.0,0
538,0.2477650126,22829.4382359279,61839977.53408768,21.9,0
539,0.0342010925,50065.5871008295,29010341.498367507,26.2,0
540,0.2489086439,29512.0381965172,51035656.93192802,21.89,0
541,0.0432553648,24771.5036810311,8821499.689582145,25.69,0
542,0.4345502246,34832.1877944473,43308578.39835072,20.68,0
543,0.1968067451,47124.6627873434,70555490.0200137,22.4,0
544,0.2157943048,37564.8260299499,52806345.37208387,22.2,0
545,0.0407417781,41913.4070947327,51756097.99872519,25.82,0
546,0.016369672,34884.7979675625,5754770.581394485,27.8,0
547,0.1794898848,73608.0626431159,62332488.66819011,22.6,0
548,0.0783501764,72779.9650637627,73816334.93074745,24.4,0
549,0.2844722965,16771.7774456659,39699742.4678925,21.6,0
550,0.8995803882,86766.6283270916,67093128.78986372,19.1,0
551,0.003515928,42076.7271593003,16891965.368434686,31.14,0
552,0.0342010925,62343.3878389868,31278693.71694156,26.2,0
553,0.1081533507,25338.9499734305,25540086.54212973,23.7,0
